"","Abd-S102","Abd-S103","Abd-S120","Abd-S123","Abd-S156","Abd-S39","Abd-S42","Abd-S47","Abd-S51","Abd-S54","Abd-S57","Abd-S66","Abd-S79","Abd-S8","Abd-S83","Abd-S98","Res-S10","Res-S125","Res-S127","Res-S136","Res-S139","Res-S146","Res-S149","Res-S150","Res-S164","Res-S166","Res-S174","Res-S177","Res-S184","Res-S19","Res-S26","Res-S40","Res-S77","Res-S87","Skin-S140","Skin-S142","Skin-S152","Skin-S38","Skin-S43","Skin-S46","Skin-S52","Skin-S74","Uri-S112","Uri-S134","Uri-S147","Uri-S157","Uri-S20","Uri-S93"
"CYTIP",7.34304524907624,7.50815362988634,7.82755210353648,7.50442864269829,6.9450657225014,7.1842311753355,7.61307059890881,7.5850641926826,7.56481582914842,7.66173489058437,7.06988007093089,7.31211811994142,7.73673872165504,7.30996904573157,6.78464386927151,6.98947298855126,7.83825989380193,7.87103141257056,7.44974914335419,7.11902377449231,7.03194735386189,7.55695569421957,7.87343199860574,7.13263442271933,7.41572437407373,7.86621957491256,7.65658313536054,7.49438389320805,7.25360012744044,7.68394391718937,7.03433006284972,7.3339045551192,7.66575989556686,6.771170375336,7.15391336099813,8.01745918893365,6.83043546349496,7.31924914932481,7.18401743723181,7.45504276742416,7.25992388674715,7.21028080073815,7.21293392160171,7.51309014116458,7.61583910124894,7.43163060846672,7.67160665125195,6.92495284416086
"CYTL1",0.819689290999501,-0.304765454932163,-2.58477877746142,-0.456439086333151,-1.19743888832765,0.44565038953816,0.0346791754100625,-2.03051499772599,-0.622148571718014,-0.209127088439165,-2.22908347207497,-0.716547627648963,0.2938811286784,-0.194534434300277,-0.385026929782733,-0.361038104408744,0.402455409022503,-0.788419453894154,-1.70472483420084,-0.848349517997367,-0.160446346005048,-0.860327415222509,-0.78809825628627,-0.651689361294055,0.103420869245841,-0.83363484111222,-1.30355356822792,-0.65656122958829,-1.25087394192299,-0.413878727892528,-1.47804349789266,-0.625640154716359,-1.4592363639866,-0.722041864501468,-1.00838341270142,0.446150746908989,-1.13125478833391,-1.98397564185009,0.277424205628006,-1.42099306709055,0.928253224853603,-2.00445345870367,-0.594927610975274,-0.832720648199294,-2.60153503733686,-1.16296663064622,-1.80772276468423,-0.374606588610972
"CYTOR",3.69566449747812,4.50444701942889,3.10733879586818,3.55650410687481,4.23240580470236,3.96828500731972,4.31500652721977,2.89774929039304,3.30978988800405,3.50423479243932,3.47871471424179,3.82204887296988,3.42260380147634,5.05595370384976,3.71283951747746,3.31124887976196,3.5081191893761,3.05256339733639,3.02541701991292,3.47779172231583,3.40359848235084,3.99021277707488,5.04471593789883,4.49157750826128,3.46359929801298,3.82081976650422,3.13641896557973,2.6486129870692,3.68374975591425,4.05196527517597,3.42756182398974,3.34036061787789,3.24634872686887,3.22802835999336,3.83667017760554,3.87720717435231,3.61843776284658,3.7127821639307,3.52262077347792,3.76725766573843,3.8708316030507,4.64092580489525,3.70346339943668,3.76353852724741,3.51736432428994,3.08953821569387,3.43915163498955,3.8019204521161
"CYYR1",0.12300130238513,-0.390050061341617,-1.38313039303252,0.597531968330066,0.115192178776769,0.872205009658825,-1.39329461409323,-3.15183174196591,-3.15183174196591,-0.621384017801556,-1.26931805281944,-1.62103860979931,-2.03798257863096,1.69023478251755,-0.811499560399332,-0.965311482653287,0.535101627866605,-1.82553281514653,-0.395799617065244,-0.968240236481082,-2.10248269678179,-1.68155205991428,-0.444894256557365,-3.15183174196591,-0.0571449349775367,-3.15183174196591,-1.94997775398852,-2.20497512205045,-1.25087394192299,-0.306482697863216,-1.29241268760222,-0.044682167059336,-1.16033170647846,-0.582178264855314,0.340598890191842,0.51786882964358,-1.13125478833391,-1.52985749876675,0.572315284855792,0.36373340376577,-0.254333466322541,-2.2957836430545,-0.498434079628084,-1.15447251927833,-0.15801203830008,-3.15183174196591,0.970274197332621,0.251632545476224
"CZIB",5.24393397776378,4.87492391880569,4.9887046275495,4.87013055210605,4.82069395185684,4.838688800861,4.6407412633061,4.25482141279053,4.91944784843297,5.02351232224068,4.79056707614592,4.64709393846666,4.42384628090023,4.48090114894269,5.07143263723317,5.05867320443024,4.67998043351394,4.9154387925836,4.67223606901488,4.85968649260484,4.99200295357163,4.32738065709098,4.33457099969154,5.00686635100763,4.87312946862479,4.34337446058031,4.91428650348197,4.77919542532907,4.95149790864528,4.70277617439752,4.79266021220223,4.87827704467736,4.8578475916055,4.90903472432232,4.87215802558995,4.94179862855637,5.03909460923631,5.04576189970822,5.03179885507442,4.85856876381224,4.82643165719877,4.83077851286885,4.92742928387883,4.91074849500639,4.74762220740693,4.64531708729851,5.01924625161264,4.82075802690749
"D2HGDH",6.70349940141285,5.41075694482415,5.72313068584977,4.98688101756803,5.38710639869181,5.8119845464553,5.87619511698851,5.75858044593271,5.64203196063822,5.04246135561064,6.05477650933912,5.83148117847612,5.2114746557191,5.76120472338885,5.34390864739344,5.91367242567344,5.35657244071571,5.53798371220505,6.02231203663375,5.3033020070433,5.36492006204646,5.83121776712618,5.78785878377685,4.80531796367944,5.57057877790632,5.22505971902202,5.529795153531,5.59496010326946,5.70690468273532,5.69804511017062,5.53292412324318,5.53906877313306,6.10187126049445,5.88238074430967,5.44348054415652,5.56681228312955,6.12371899386399,5.78402890983599,5.41679732151662,5.53291571274421,5.73982387877823,5.74454005354847,5.75285611911702,5.8290715674487,6.10258256889147,5.713355036269,5.92379912146255,5.79627829459777
"DAAM1",3.58262312624202,4.56800945312933,3.5624514798434,4.07586105136229,3.82642642534658,4.48334570887024,3.70474373729451,4.28938437481054,3.60076012436919,4.25860973776547,3.83003503450049,4.24503773845353,3.84046306663561,3.92608648544009,4.37085690291647,4.16344557853993,4.31972943632091,4.29107396930246,4.29782699592333,3.67076630562359,3.72574006570789,3.7421656496994,3.69419347584013,4.05152431950467,3.94375552266743,4.31926243959013,4.23571108192078,3.86993507263846,4.1566307719096,4.2185566450485,3.93958968433014,3.61718788203496,4.31868695260478,3.6670419737688,4.32597860168302,3.84271115680382,3.46958346393975,3.70762794962259,4.27045875308876,4.16888479681149,4.66519245003836,3.60751997885936,3.67270735234002,3.42964538008364,3.71972496111198,3.79755677935739,4.09415714193292,4.4615720637211
"DAAM2",2.18404262697721,-0.913896612553832,2.39481420312012,6.89477532850864,4.82481722402237,3.5252447289337,-0.509405796961211,-2.48486871128124,4.54924390136187,-0.400579837281894,0.743830386118162,5.61075975808594,-0.381824152611313,0.0176092159344211,5.93217608786856,-0.965311482653287,0.093801188987596,-3.15183174196591,-2.04677625946774,-2.67296568508065,-0.260884148677664,-3.15183174196591,1.04029865162942,6.958615184192,-1.82498741719145,-3.15183174196591,-3.15183174196591,-3.15183174196591,1.18032290437086,-1.31274597175542,-1.47804349789266,-1.87197594030303,-1.4592363639866,-0.582178264855314,5.70741087348428,-0.309547071107908,-1.8134186722392,-1.98397564185009,-0.372911058803617,4.26502424829456,-1.14800594683365,-2.2957836430545,0.526696965971135,-2.15359172297569,-3.15183174196591,-1.0164858670506,2.39194544073964,2.65106295291819
"DAB1",-0.647664557547899,-0.00656966065966476,-0.390986955499084,-2.15481196254002,-1.86627329423382,-0.783281086726855,-0.884692155689974,0.0542144743367255,-2.0185232883473,-1.61031502141645,-1.10393361951259,-1.09904116627193,0.041870785650307,-1.36080558561779,-2.49136043589984,-1.57973377579917,0.33125949484206,-1.28857725577625,-1.70472483420084,-0.208470478253708,-1.27448421916106,-0.201573701192271,-1.23930805903259,-1.56877776866635,-0.44446371544483,-1.83270113753929,-0.421766986415068,-0.338339440989424,-1.7508750966657,-0.5299171117256,-0.150094267394812,0.307210221916438,-0.517498885998387,-0.876934748083847,-2.16879658286943,-1.35747018838056,-0.400638432684774,-0.785602149552581,-0.273694490493099,-0.656542248014758,-1.49627663088339,0.0969716550300622,-0.809742623836075,-0.454371712184071,0.607158335405795,-0.114269082123867,-0.213010508746705,-0.911176646840019
"DAB2",5.21505010781946,5.0266022618588,4.54220926834932,5.68927197747572,4.72686618180544,4.82682904455912,3.83516352761664,2.55227287513424,4.87722046115309,4.71351156913959,5.04295336781425,5.16013080663463,4.41501481120137,5.77949875730753,5.95362413184061,5.52862095473221,4.95326579205913,4.29419565157267,4.57367825181506,4.28299751069597,4.74894493950546,3.93490542282236,3.89607585696075,5.62557738769229,3.74502706778904,3.75043229295057,4.88124482206995,3.7850948439086,5.159543763694,5.50699729972823,5.10517584757645,4.68454330502015,4.3367326160117,4.28931461333615,5.32192623134593,4.00124863531582,4.20740775393843,4.47138676560685,4.75171514544407,5.80111600136752,5.65507947821197,3.39896720471411,4.21835588021954,3.76948767364718,3.63124382640186,3.32760958832365,4.61609729767093,5.61951111703483
"DAB2IP",0.937535906596954,2.08692144724697,-0.390986955499084,1.20004527979588,1.19935935924996,-0.601360140050913,0.309029310052868,-0.973479436147713,0.401837072659577,-0.209127088439165,0.607337276251724,1.37445883590099,1.4501297632256,2.5671544939723,0.365542244835548,0.123595328158887,1.10375397601885,-0.123080247540977,1.36357533862041,0.177851654080095,0.104690836610707,-1.0857904944378,0.520576689157103,1.79959329711552,0.177464429655792,0.487732741435728,-0.0139830343199777,-0.338339440989424,0.49033426522206,-0.5299171117256,0.479350048441042,1.48057905065031,-1.16033170647846,0.9737830424952,0.816193751051733,-0.309547071107908,-0.669967009203293,1.32034320240449,1.69872206594623,2.16455732405463,-0.340105309869368,-1.06766775511375,1.84522400474337,-0.347495246028501,0.00109411249784148,0.21720433281409,0.637144091216194,0.322441256420393
"DACH1",3.01339416201918,0.979177539013421,0.383334385813995,1.95089939752025,2.83782348850198,3.33740141664273,0.783749812926422,-1.40727936209694,1.48463294608906,0.873908508960424,1.52806412687611,2.17184672037165,1.4501297632256,0.286785548186386,3.01474443471526,3.08080276702189,0.00508940766614867,1.18600177309158,1.77190330659567,1.97140877170147,-0.260884148677664,0.899771191798217,1.5029972312262,1.76823115839133,0.103420869245841,0.843794792080461,-0.163564224308618,0.273159428648952,1.95092079806126,0.412167799724838,1.33790537361223,0.78187974120616,1.19493127370737,1.62052358291627,2.4146615087475,0.586189923381674,0.194753711906911,-1.03921994782738,0.572315284855792,1.29923851963965,-0.0967212780921287,-2.00445345870367,0.816563909702731,-0.347495246028501,-0.65514741711793,-0.114269082123867,0.882677637115417,1.10353896092696
"DACT1",1.09801310209371,2.48441030708359,0.926206582793522,1.54287130782892,0.721859197751174,2.78789320440079,2.12094054688966,3.2976618674095,2.8806009665738,3.83828641337609,0.946033209185485,0.913860077590438,1.00854261814614,1.52658360952994,0.5698227379765,-0.361038104408744,3.5161669169238,3.70556955775058,3.59601366672832,1.78002092302215,1.49582273068855,4.92391888476036,1.46286050105789,1.23775843954466,4.03122189401813,3.4360082176369,3.74700465923735,2.97974268101509,2.91807607082555,1.50532940188072,0.670192257393181,1.24007746844425,2.3369213662261,2.16810502354779,2.17243086944338,2.66946868654876,2.61649959806352,3.42944346135405,4.31895093997191,-0.058031034139678,4.30091155843413,1.62044357230027,0.699387473532394,0.751771817103076,4.36783615139708,2.02635616517105,1.61149856312152,1.60747396161864
"DACT3",-2.41405629737743,-2.65304597004567,-1.6029134392916,-1.57084423832328,-1.19743888832765,-2.39136654225941,-0.748458330089252,-1.68550139913997,-0.622148571718014,-1.86894549908513,-2.22908347207497,-1.33655884691438,-1.18445744203821,-1.12476197550207,-2.49136043589984,-2.31239843326279,-1.21512754904856,-2.06051159753436,0.0272812430770591,-0.737662029850003,-1.77088417172041,-0.75956530616614,0.167956668670609,-1.93107504664994,-1.56140779628769,0.54430189482694,-0.858740027905046,-1.63817119023683,-2.08567763419654,-2.12954708515121,-2.62766520956576,-2.18680623008104,-2.34932780859534,-0.876934748083847,-1.00838341270142,-1.35747018838056,-1.61036019731998,-2.279055140752,-2.16835020194107,-2.49208817985896,-1.3116575162886,-2.2957836430545,-1.75778669541436,-1.8320158820826,-1.41980826501278,-1.96752976326505,-1.12415851712503,-2.53613078390552
"DAD1",5.3218615499458,6.89519387801094,5.78397154416426,6.00837513766363,5.70378775773968,5.845678122796,5.87091582078596,5.35215272405392,5.486505837844,5.98962690086799,5.732638658315,5.79696041796511,5.61581409154982,6.54124533628683,5.89464948753471,5.9760674450964,5.72967765595653,5.79537731046092,6.08695862363117,6.01345531173607,5.99898324309872,5.72110085174806,5.73617686238344,6.45694780921872,5.5774325410414,5.66049674050633,5.68418621407285,5.65446703475515,5.86301021538355,5.74249102872249,5.62802097201252,5.47622965316087,5.67762657015179,5.64857851093232,5.78133197345759,5.80761866618374,5.57894549522854,5.64400193070519,5.75017373129779,6.28908463512968,5.72670032699776,5.65081482998372,5.85341601222526,5.28136786568928,5.63206464966963,5.56417174002766,5.63473424284603,5.98816934812411
"DAG1",5.19151929096462,4.83554921244649,4.88935828686417,4.86181541630763,4.54387769056076,4.69820612831716,4.62514770277817,5.16007523862438,4.30648608777061,4.55099139034486,4.76405754665129,4.47848814677129,4.47996955138919,4.8974743024107,4.87346125696889,4.88743418162507,5.00850724084498,4.81903517584894,4.41631992374774,4.41765148716336,4.5813868130061,4.60993378508678,4.53660602329203,4.54344417528295,4.50016807483346,4.53701228821283,4.56783056686146,4.52826025463136,4.64230161088296,5.11625456420852,4.73240629196905,4.87037329921393,4.75871170866721,4.67813332876592,4.61832225585785,4.32989180318561,3.97073823048627,4.94643134723006,4.80375703227114,4.91892479900196,4.58019100246819,4.80278537804959,4.68699616535465,4.46304959462236,4.40744805366919,4.54860027377382,4.73341455427997,4.77099197184266
"DAGLA",3.201842706873,1.66883592816273,3.51538321416377,2.63672523923946,2.11052110093944,2.86723371515304,3.19802789133384,1.49760059227886,3.39513894020681,2.30752070334193,3.70182164733268,3.32672219697624,1.991585294179,1.52658360952994,2.99123238721129,4.12357293957341,1.26526232692266,1.80940776680653,3.23837416576108,3.31397659406409,3.75175052220844,2.8727842150304,3.62313087647644,2.20292643885601,3.44123017701341,1.93110303322495,2.97577267025545,2.06458637919133,1.9737024363501,2.73713088114217,2.87941061986725,3.10018542477919,2.63792798222818,4.20492876050059,1.79241267558737,3.94381917115727,3.77164427268812,2.21667171879712,2.62289505821507,2.7016793198863,1.74618056124678,1.08248654630715,2.98983017491019,3.00456680276374,2.89287178707767,2.89961475606668,3.27683420010469,2.56607286848616
"DAGLB",5.73994521456561,4.93313920173569,5.8746784630773,5.57353474691494,5.2342947666658,5.37772972733701,5.11941876096756,4.94154716840447,6.13234164121251,5.52580708289716,5.52413193329706,5.6274003172784,5.4089830881231,4.4719298504557,5.74277353351862,5.83505184608446,4.8392124459116,5.30405742886131,6.11418683530583,5.97435387088517,5.6103386760916,5.47191073357523,5.52825087772908,5.0135687326459,5.67970191585018,5.53351204202521,5.99999643617633,5.15803017669889,5.24863795451862,5.17534708963649,5.2635114340455,5.32250906084279,5.34464973549386,5.28743936715124,5.31596916865531,5.81119137407318,5.75123112169272,4.82554840058482,4.93140510071744,5.27787820198774,4.53573532862332,4.64880985041324,4.97862000963973,5.54682729846774,5.17234043001905,5.55833887574852,5.44135877024059,5.41194545374082
"DALRD3",5.03836180453263,4.42552873265791,4.82463770242881,4.43468966383548,4.48256219763636,4.81086283838997,4.72215222921117,4.66898230205959,4.68348041270012,4.90686100670855,4.24477495906749,4.77954861291915,4.68488517459562,4.35968334850558,4.44628653346621,4.7078814007188,4.38270625268402,4.8991289921773,4.96624084083039,5.2336843841475,4.78402779691736,4.88942242877747,4.86389297238154,3.81111173641914,4.8046868816061,4.63468674145997,4.93972715246215,4.81708094737238,4.30323365114421,4.32259859279894,4.53489274942686,4.41071112181577,4.49509167038855,4.39888698385157,4.60209554200738,5.235672007263,4.48457935717054,4.58255183162769,4.43716245163107,4.23034535396286,4.42634648159766,4.71539156902803,4.27405767836922,4.82765365936978,5.00167141503062,4.77922498685218,4.7365409963282,4.4615720637211
"DANCR",4.1690987111908,4.85884073768266,3.3412459133827,3.21731311308113,3.0214819447886,3.22140476363258,3.65031825648889,4.28938437481054,3.55203653112218,3.9071017596199,3.38440179839139,3.11884059262036,3.24463509453948,4.43547615278205,3.10513844221965,3.28519895631999,3.85124801070751,3.82693135024661,3.37970855578319,3.32676991063353,3.26598820251796,3.97931962823825,3.40747095311835,4.19405025979819,3.67006133678572,2.94160305686665,3.76264055862496,3.97421570464342,3.56874938578699,3.46179559794653,3.80360672540174,3.69681329172814,3.36832838814111,3.31111169413859,3.25737714375042,3.33794075414831,3.25891903655044,3.39137645964582,3.39272077621386,3.98497723005531,4.12802831814426,3.59124690780382,3.83428590842344,3.05414716543776,3.61287725924533,3.36818346436641,3.30237687926492,3.90933178028623
"DAP",7.29347950728824,7.24020698382533,6.42500551744926,6.44212219482343,6.97134178143377,6.69568414365691,6.63818523941516,5.61413516053542,6.2642254246341,6.25019934547047,6.77093145461868,6.33546571157079,6.47450370875768,7.42076141779651,6.96292918841676,6.7221501856336,6.86362063125185,5.69738721831103,6.5245851305348,6.71839984224043,6.52631201815752,6.30830525833705,6.53861016391418,6.69861717368508,5.89936450387237,6.09617584892337,5.91858843807344,5.83149036771113,6.00247751692561,6.55234062844819,6.15863188790803,6.3661592026991,6.78957654644776,6.66987655153544,6.75658631329587,6.2546624741038,5.91851537304007,5.9049198591751,6.9416745521408,6.78863519253384,7.32580927852546,5.65994609839996,6.54040668642541,6.31327516655132,6.1200283180652,6.22502870651687,6.45760171127266,7.14420511087747
